emp_id,leave_quota,year
9054250553,20,2024
9751246264,30,2023
9751246264,21,2024
988457574,28,2023
988457574,28,2024
3772981246,23,2023
3772981246,29,2024
7879909147,24,2023
7879909147,30,2024
7458886596,30,2023
7458886596,27,2024
4029610241,22,2023
4029610241,26,2024
377684121,25,2023
377684121,29,2024
692108840,30,2023
692108840,30,2024
2668875035,23,2023
2668875035,20,2024
1661006427,22,2023
1661006427,30,2024
9842950656,21,2023
9842950656,28,2024
3543104261,22,2023
3543104261,26,2024
8051925993,20,2023
8051925993,28,2024
2580565865,25,2023
2580565865,25,2024
8722593833,26,2023
8722593833,21,2024
4606122648,25,2023
4606122648,28,2024
7922682554,20,2023
7922682554,23,2024
3848592628,21,2023
3848592628,29,2024
899519208,21,2023
899519208,27,2024
4748921094,26,2023
4748921094,24,2024
5517773444,20,2023
5517773444,27,2024
1460895197,22,2023
1460895197,27,2024
8945475728,22,2023
8945475728,26,2024
8002575123,23,2023
8002575123,28,2024
3051280706,30,2023
3051280706,28,2024
85664950,26,2023
85664950,27,2024
6056701862,21,2023
6056701862,24,2024
8964871072,21,2023
8964871072,21,2024
5009268469,21,2023
5009268469,21,2024
4016144570,20,2023
4016144570,20,2024
2627952934,26,2023
2627952934,29,2024
9499694129,21,2023
9499694129,20,2024
9774284484,28,2023
9774284484,23,2024
3858495374,23,2023
3858495374,24,2024
6874083183,27,2023
6874083183,24,2024
4100319809,21,2023
4100319809,23,2024
7897631493,22,2023
7897631493,22,2024
5837700113,26,2023
5837700113,23,2024
9384552918,21,2023
9384552918,23,2024
853881766,27,2023
853881766,29,2024
9401947269,22,2023
9401947269,24,2024
895902731,28,2023
895902731,23,2024
4865385083,27,2023
4865385083,26,2024
3660230893,20,2023
3660230893,27,2024
6438253958,22,2023
6438253958,24,2024
6473466571,30,2023
6473466571,27,2024
2747090877,27,2023
2747090877,27,2024
1135308951,30,2023
1135308951,23,2024
9355003367,25,2023
9355003367,28,2024
2286059759,26,2023
2286059759,20,2024
9868999409,30,2023
9868999409,23,2024
5295344438,22,2023
5295344438,20,2024
4782096085,22,2023
4782096085,22,2024
93640365,20,2023
93640365,28,2024
7717530965,20,2023
7717530965,27,2024
6958190558,30,2023
6958190558,23,2024
3841478206,28,2023
3841478206,27,2024
7870779339,27,2023
7870779339,25,2024
8155332553,27,2023
8155332553,28,2024
3861991183,20,2023
3861991183,26,2024
3360526816,23,2023
3360526816,25,2024
3630710587,25,2023
3630710587,27,2024
9987029638,25,2023
9987029638,30,2024
5229964441,26,2023
5229964441,24,2024
3618750419,29,2023
3618750419,20,2024
5241399434,23,2023
5241399434,27,2024
1195193772,27,2023
1195193772,30,2024
2146194194,23,2023
2146194194,26,2024
223451148,27,2023
223451148,20,2024
1117360564,22,2023
1117360564,20,2024
4823718962,20,2023
4823718962,26,2024
5943622259,29,2023
5943622259,26,2024
325065342,23,2023
325065342,23,2024
1642013406,23,2023
1642013406,25,2024
8060518867,28,2023
8060518867,27,2024
1342515515,24,2023
1342515515,22,2024
7919650635,28,2023
7919650635,21,2024
6669844121,23,2023
6669844121,22,2024
1869338075,26,2023
1869338075,23,2024
6619928962,20,2023
6619928962,28,2024
7969144282,20,2023
7969144282,28,2024
6926258066,28,2023
6926258066,20,2024
8237630356,28,2023
8237630356,23,2024
5637227496,30,2023
5637227496,27,2024
7362324524,29,2023
7362324524,30,2024
4525831978,30,2023
4525831978,30,2024
7521308366,23,2023
7521308366,20,2024
3289628902,27,2023
3289628902,30,2024
6829547677,26,2023
6829547677,29,2024
3359011175,30,2023
3359011175,28,2024
9842756289,22,2023
9842756289,20,2024
8231357055,21,2023
8231357055,29,2024
3124966038,28,2023
3124966038,24,2024
2065666433,20,2023
2065666433,24,2024
8812267182,20,2023
8812267182,27,2024
7796299935,23,2023
7796299935,26,2024
4056441446,23,2023
4056441446,23,2024
24891723,25,2023
24891723,21,2024
7657068399,23,2023
7657068399,20,2024
9617297120,22,2023
9617297120,23,2024
8703808473,23,2023
8703808473,28,2024
669989223,27,2023
669989223,29,2024
664601180,26,2023
664601180,22,2024
1798655412,29,2023
1798655412,23,2024
4399904990,24,2023
4399904990,21,2024
2541540160,22,2023
2541540160,28,2024
6804277522,20,2023
6804277522,26,2024
7392975034,21,2023
7392975034,24,2024
3721793255,23,2023
3721793255,26,2024
13477829,26,2023
13477829,24,2024
5075116115,22,2023
5075116115,27,2024
1911054449,27,2023
1911054449,30,2024
4682986218,21,2023
4682986218,21,2024
9187281597,20,2023
9187281597,28,2024
2314147352,22,2023
2314147352,26,2024
7806041370,24,2023
7806041370,22,2024
808931595,23,2023
808931595,25,2024
2998432882,25,2023
2998432882,26,2024
8336504926,28,2023
8336504926,24,2024
9538134697,21,2023
9538134697,29,2024
5481609327,27,2023
5481609327,20,2024
6486742284,25,2023
6486742284,26,2024
8725776938,26,2023
8725776938,29,2024
9998075469,23,2023
9998075469,29,2024
9998937220,22,2023
9998937220,26,2024
7154884105,23,2023
7154884105,29,2024
9851351335,21,2023
9851351335,29,2024
5167663701,24,2023
5167663701,25,2024
6403484395,25,2023
6403484395,29,2024
5616975138,25,2023
5616975138,26,2024
667529620,25,2023
667529620,20,2024
9730231607,20,2023
9730231607,22,2024
9004690369,21,2023
9004690369,27,2024
9948225185,21,2023
9948225185,29,2024
6559698344,21,2023
6559698344,24,2024
826334324,20,2023
826334324,26,2024
8911479803,25,2023
8911479803,20,2024
4623506077,30,2023
4623506077,29,2024
6173255353,21,2023
6173255353,23,2024
9244568025,24,2023
9244568025,23,2024
812122259,26,2023
812122259,22,2024
5244666438,27,2023
5244666438,25,2024
4765827592,29,2023
4765827592,25,2024
5660120476,25,2023
5660120476,27,2024
4715542344,28,2023
4715542344,26,2024
6102398569,26,2023
6102398569,21,2024
6154303422,27,2023
6154303422,24,2024
37149109,25,2023
37149109,24,2024
5735536676,27,2023
5735536676,21,2024
1387973874,29,2023
1387973874,26,2024
3057254460,22,2023
3057254460,20,2024
5287262320,22,2023
5287262320,22,2024
5819882127,27,2023
5819882127,30,2024
9140505782,27,2023
9140505782,28,2024
4380389098,27,2023
4380389098,23,2024
6407215030,22,2023
6407215030,24,2024
9856913425,29,2023
9856913425,22,2024
7842717175,30,2023
7842717175,20,2024
6773810829,23,2023
6773810829,23,2024
9174800973,23,2023
9174800973,26,2024
8700864522,22,2023
8700864522,20,2024
4628916589,30,2023
4628916589,29,2024
7448290417,29,2023
7448290417,24,2024
451421977,29,2023
451421977,26,2024
7787015989,22,2023
7787015989,21,2024
1127047068,28,2023
1127047068,21,2024
6512902217,30,2023
6512902217,21,2024
428652911,22,2023
428652911,24,2024
1357588266,24,2023
1357588266,20,2024
8650380657,30,2023
8650380657,20,2024
559697626,25,2023
559697626,23,2024
340892793,23,2023
340892793,27,2024
2680284831,26,2023
2680284831,30,2024
2086625711,24,2023
2086625711,28,2024
3107682895,25,2023
3107682895,25,2024
1637339240,28,2023
1637339240,25,2024
3671097298,24,2023
3671097298,21,2024
3538882576,28,2023
3538882576,20,2024
9484106424,24,2023
9484106424,26,2024
9104465678,24,2023
9104465678,21,2024
4934406500,28,2023
4934406500,30,2024
4682465248,27,2023
4682465248,20,2024
8148489538,22,2023
8148489538,21,2024
8789482931,26,2023
8789482931,21,2024
8444717294,24,2023
8444717294,30,2024
1965021552,22,2023
1965021552,27,2024
6578910387,22,2023
6578910387,25,2024
6594841414,26,2023
6594841414,22,2024
9072926975,21,2023
9072926975,30,2024
4798329017,24,2023
4798329017,20,2024
5207681985,20,2023
5207681985,28,2024
7600632399,22,2023
7600632399,20,2024
7477912422,29,2023
7477912422,20,2024
2862729212,27,2023
2862729212,25,2024
6200779303,21,2023
6200779303,25,2024
9341671316,30,2023
9341671316,25,2024
4848537639,26,2023
4848537639,23,2024
214710743,21,2023
214710743,25,2024
2647016143,27,2023
2647016143,25,2024
7370053157,23,2023
7370053157,28,2024
6456758823,24,2023
6456758823,26,2024
5451019066,29,2023
5451019066,22,2024
845433557,23,2023
845433557,24,2024
3240225795,30,2023
3240225795,24,2024
526466134,28,2023
526466134,21,2024
4141475263,20,2023
4141475263,21,2024
3369298576,26,2023
3369298576,22,2024
7364146216,25,2023
7364146216,20,2024
8155445024,29,2023
8155445024,25,2024
8663556751,23,2023
8663556751,28,2024
3808207604,26,2023
3808207604,22,2024
9434681388,29,2023
9434681388,27,2024
1749277238,28,2023
1749277238,24,2024
9729760060,24,2023
9729760060,29,2024
2720425302,23,2023
2720425302,21,2024
1723847466,28,2023
1723847466,28,2024
6473816052,24,2023
6473816052,25,2024
4499611419,27,2023
4499611419,29,2024
5858926014,30,2023
5858926014,27,2024
4336428412,29,2023
4336428412,26,2024
4175048077,25,2023
4175048077,22,2024
3334806043,24,2023
3334806043,30,2024
6450846901,21,2023
6450846901,30,2024
2309541471,29,2023
2309541471,24,2024
5299496348,30,2023
5299496348,30,2024
2778458821,21,2023
2778458821,30,2024
5877815177,22,2023
5877815177,29,2024
8952021852,23,2023
8952021852,21,2024
9994117080,28,2023
9994117080,26,2024
5633768179,27,2023
5633768179,30,2024
6411871652,21,2023
6411871652,22,2024
608138089,21,2023
608138089,20,2024
6673283587,20,2023
6673283587,20,2024
2655767469,26,2023
2655767469,23,2024
1867988098,29,2023
1867988098,25,2024
9993735983,24,2023
9993735983,20,2024
908366507,27,2023
908366507,29,2024
7893624357,27,2023
7893624357,20,2024
4901845227,24,2023
4901845227,29,2024
8878239168,28,2023
8878239168,27,2024
4041683232,29,2023
4041683232,23,2024
7967043829,20,2023
7967043829,29,2024
7079577953,27,2023
7079577953,20,2024
770646552,24,2023
770646552,24,2024
5983276365,25,2023
5983276365,25,2024
8187180224,21,2023
8187180224,22,2024
9487738591,22,2023
9487738591,20,2024
2605869983,22,2023
2605869983,23,2024
2613327275,20,2023
2613327275,24,2024
8711328671,20,2023
8711328671,22,2024
5065426063,30,2023
5065426063,29,2024
8341806121,20,2023
8341806121,28,2024
641268538,25,2023
641268538,28,2024
5637663418,24,2023
5637663418,22,2024
8407375503,20,2023
8407375503,21,2024
5714691086,28,2023
5714691086,25,2024
4576806886,20,2023
4576806886,26,2024
6750679870,23,2023
6750679870,23,2024
823232011,27,2023
823232011,23,2024
9028168002,30,2023
9028168002,23,2024
3683007820,23,2023
3683007820,28,2024
7802485576,26,2023
7802485576,27,2024
4857814653,26,2023
4857814653,22,2024
2661102478,30,2023
2661102478,22,2024
3329268670,25,2023
3329268670,24,2024
349100501,29,2023
349100501,22,2024
265517356,20,2023
265517356,28,2024
4372482670,23,2023
4372482670,29,2024
8344983909,28,2023
8344983909,29,2024
6984890182,26,2023
6984890182,30,2024
2155200799,26,2023
2155200799,30,2024
8689952371,23,2023
8689952371,21,2024
4721931822,30,2023
4721931822,29,2024
8253706424,30,2023
8253706424,23,2024
5474720740,25,2023
5474720740,29,2024
3522955560,21,2023
3522955560,30,2024
7762822181,25,2023
7762822181,28,2024
2818919741,27,2023
2818919741,20,2024
6496144443,21,2023
6496144443,20,2024
4332394301,25,2023
4332394301,21,2024
4203960864,30,2023
4203960864,29,2024
8070902529,24,2023
8070902529,29,2024
3232370314,28,2023
3232370314,20,2024
6842727875,21,2023
6842727875,28,2024
754201463,24,2023
754201463,25,2024
5000457537,25,2023
5000457537,30,2024
4595582458,24,2023
4595582458,27,2024
9595042859,24,2023
9595042859,26,2024
7941754861,20,2023
7941754861,30,2024
8270344071,26,2023
8270344071,30,2024
1216951468,28,2023
1216951468,20,2024
7549402162,23,2023
7549402162,25,2024
3522050959,23,2023
3522050959,29,2024
2197331348,21,2023
2197331348,28,2024
659034700,25,2023
659034700,26,2024
4468691119,29,2023
4468691119,24,2024
502505596,20,2023
502505596,21,2024
3216588405,22,2023
3216588405,24,2024
8944967399,21,2023
8944967399,25,2024
1981341091,22,2023
1981341091,27,2024
8628640784,29,2023
8628640784,28,2024
7847139152,27,2023
7847139152,25,2024
1602438189,28,2023
1602438189,27,2024
7166875305,24,2023
7166875305,25,2024
8952534892,30,2023
8952534892,20,2024
9511692382,20,2023
9511692382,25,2024
2338483805,21,2023
2338483805,22,2024
6346230898,24,2023
6346230898,20,2024
653084507,25,2023
653084507,25,2024
2853091592,20,2023
2853091592,30,2024
9937143586,24,2023
9937143586,22,2024
5025157499,22,2023
5025157499,29,2024
6624866250,21,2023
6624866250,21,2024
4468735382,24,2023
4468735382,26,2024
4623516488,21,2023
4623516488,29,2024
137000614,20,2023
137000614,29,2024
2793668681,20,2023
2793668681,24,2024
2476865149,20,2023
2476865149,20,2024
6523667437,30,2023
6523667437,29,2024
8992868832,28,2023
8992868832,23,2024
5180973512,25,2023
5180973512,26,2024
1878885262,20,2023
1878885262,25,2024
8051005020,21,2023
8051005020,20,2024
4833200690,24,2023
4833200690,23,2024
1202973475,27,2023
1202973475,20,2024
6823768167,30,2023
6823768167,24,2024
5216976457,27,2023
5216976457,30,2024
110078714,21,2023
110078714,27,2024
4117715685,22,2023
4117715685,23,2024
4830081993,27,2023
4830081993,22,2024
5710171573,28,2023
5710171573,26,2024
2228944364,28,2023
2228944364,29,2024
9964244005,28,2023
9964244005,30,2024
2626290534,30,2023
2626290534,25,2024
410192371,23,2023
410192371,20,2024
8267681933,22,2023
8267681933,22,2024
3664903501,26,2023
3664903501,28,2024
4105693787,24,2023
4105693787,22,2024
3109012730,25,2023
3109012730,21,2024
9149007329,20,2023
9149007329,22,2024
6231157300,30,2023
6231157300,30,2024
4649675119,24,2023
4649675119,25,2024
5129465748,26,2023
5129465748,24,2024
3473700916,30,2023
3473700916,22,2024
5329758877,25,2023
5329758877,20,2024
6885749517,22,2023
6885749517,30,2024
6379009813,28,2023
6379009813,26,2024
8768928905,21,2023
8768928905,26,2024
2752952164,26,2023
2752952164,21,2024
6711930742,25,2023
6711930742,27,2024
2537955371,25,2023
2537955371,26,2024
1193819876,25,2023
1193819876,28,2024
7622230649,24,2023
7622230649,20,2024
4132604805,20,2023
4132604805,20,2024
2118199606,26,2023
2118199606,25,2024
7552204054,23,2023
7552204054,25,2024
279998552,26,2023
279998552,22,2024
620188439,22,2023
620188439,29,2024
2577939732,24,2023
2577939732,23,2024
8804867931,26,2023
8804867931,30,2024
8424232394,30,2023
8424232394,27,2024
8031300226,24,2023
8031300226,29,2024
7171304487,24,2023
7171304487,22,2024
4670938895,29,2023
4670938895,23,2024
5230159037,28,2023
5230159037,20,2024
1055546807,29,2023
1055546807,22,2024
2218419315,22,2023
2218419315,23,2024
1406435556,21,2023
1406435556,27,2024
9209604599,22,2023
9209604599,27,2024
38825996,27,2023
38825996,23,2024
1544902477,26,2023
1544902477,22,2024
8678630582,26,2023
8678630582,26,2024
9751427933,24,2023
9751427933,27,2024
6176336419,20,2023
6176336419,25,2024
8787569151,20,2023
8787569151,20,2024
7903631434,21,2023
7903631434,26,2024
8819958158,28,2023
8819958158,23,2024
9682542729,30,2023
9682542729,20,2024
4564801995,24,2023
4564801995,21,2024
4153358070,23,2023
4153358070,20,2024
8968763451,21,2023
8968763451,21,2024
902950280,26,2023
902950280,20,2024
4559843926,27,2023
4559843926,30,2024
9132551973,22,2023
9132551973,26,2024
9556864295,29,2023
9556864295,26,2024
201734255,25,2023
201734255,25,2024
4869995324,29,2023
4869995324,28,2024
3030804037,21,2023
3030804037,26,2024
2825693753,29,2023
2825693753,28,2024
2426245284,20,2023
2426245284,26,2024
8346538888,27,2023
8346538888,24,2024
4391500061,24,2023
4391500061,22,2024
6474690345,22,2023
6474690345,28,2024
3177687433,28,2023
3177687433,30,2024
214381035,22,2023
214381035,27,2024
9228428745,30,2023
9228428745,29,2024
7342229486,26,2023
7342229486,26,2024
3135959465,28,2023
3135959465,28,2024
2985888071,26,2023
2985888071,28,2024
477806727,29,2023
477806727,24,2024
1454230224,23,2023
1454230224,20,2024
9777654089,22,2023
9777654089,21,2024
415746689,22,2023
415746689,20,2024
43009872,29,2023
43009872,21,2024
7993015315,20,2023
7993015315,29,2024
1667914430,22,2023
1667914430,28,2024
2216993637,28,2023
2216993637,26,2024
8641577657,25,2023
8641577657,20,2024
7236257209,26,2023
7236257209,27,2024
9380093355,29,2023
9380093355,21,2024
5621296819,27,2023
5621296819,23,2024
429149605,23,2023
429149605,24,2024
3156104769,22,2023
3156104769,20,2024
5462090664,27,2023
5462090664,26,2024
1500674401,23,2023
1500674401,24,2024
1061531374,24,2023
1061531374,26,2024
6554816117,23,2023
6554816117,25,2024
2035538602,24,2023
2035538602,29,2024
77568354,20,2023
77568354,28,2024
4418157176,29,2023
4418157176,21,2024
6042140523,24,2023
6042140523,30,2024
1632019934,27,2023
1632019934,30,2024
5853697739,20,2023
5853697739,21,2024
5754560151,26,2023
5754560151,23,2024
7866844614,22,2023
7866844614,24,2024
585658150,20,2023
585658150,21,2024
2987310223,26,2023
2987310223,20,2024
5782806826,29,2023
5782806826,28,2024
4536439444,22,2023
4536439444,24,2024
4374438650,29,2023
4374438650,22,2024
2552684636,23,2023
2552684636,21,2024
1959493312,25,2023
1959493312,21,2024
6295165747,29,2023
6295165747,24,2024
6549525062,23,2023
6549525062,26,2024
8268801512,26,2023
8268801512,28,2024
1929143208,29,2023
1929143208,23,2024
7329040768,21,2023
7329040768,25,2024
163997080,23,2023
163997080,26,2024
9453260239,25,2023
9453260239,20,2024
8899065518,20,2023
8899065518,23,2024
5228747288,20,2023
5228747288,23,2024
8205884877,21,2023
8205884877,29,2024
2935669604,26,2023
2935669604,26,2024
9366053038,27,2023
9366053038,24,2024
8552786583,21,2023
8552786583,30,2024
152334670,30,2023
152334670,26,2024
2963401329,28,2023
2963401329,21,2024
8891887577,22,2023
8891887577,24,2024
9662686996,29,2023
9662686996,26,2024
356175121,21,2023
356175121,27,2024
4080959436,24,2023
4080959436,27,2024
8394021811,30,2023
8394021811,22,2024
790549001,24,2023
790549001,28,2024
8570606418,30,2023
8570606418,27,2024
4338219069,25,2023
4338219069,30,2024
8664222336,29,2023
8664222336,21,2024
8105314694,28,2023
8105314694,22,2024
6583903035,21,2023
6583903035,30,2024
8521248952,23,2023
8521248952,23,2024
586056783,28,2023
586056783,30,2024
98383952,28,2023
98383952,30,2024
1212173668,29,2023
1212173668,30,2024
7379304230,24,2023
7379304230,23,2024
2351223492,26,2023
2351223492,21,2024
3381831813,28,2023
3381831813,25,2024
8127561924,22,2023
8127561924,21,2024
1159287970,25,2023
1159287970,24,2024
908081581,24,2023
908081581,25,2024
8288646111,22,2023
8288646111,22,2024
4508819928,26,2023
4508819928,27,2024
3121365964,21,2023
3121365964,28,2024
8388674436,25,2023
8388674436,23,2024
1125990311,28,2023
1125990311,23,2024
6803556638,24,2023
6803556638,25,2024
8441175289,30,2023
8441175289,26,2024
5315443045,28,2023
5315443045,30,2024
6970585882,30,2023
6970585882,25,2024
9916610721,28,2023
9916610721,23,2024
4077985799,30,2023
4077985799,29,2024
9385752489,29,2023
9385752489,23,2024
4971162629,23,2023
4971162629,20,2024
1021041134,30,2023
1021041134,28,2024
4567276320,24,2023
4567276320,24,2024
1714088137,20,2023
1714088137,24,2024
9292329812,23,2023
9292329812,29,2024
8357958855,20,2023
8357958855,22,2024
958845492,28,2023
958845492,23,2024
5819759412,26,2023
5819759412,30,2024
1377913870,29,2023
1377913870,30,2024
8140236085,23,2023
8140236085,24,2024
8281507775,20,2023
8281507775,21,2024
5796691139,28,2023
5796691139,26,2024
4489775638,24,2023
4489775638,24,2024
3641050012,26,2023
3641050012,30,2024
7562107920,23,2023
7562107920,21,2024
1792572376,29,2023
1792572376,29,2024
8463616518,27,2023
8463616518,27,2024
1792983500,23,2023
1792983500,20,2024
2516729709,23,2023
2516729709,29,2024
7832425829,25,2023
7832425829,30,2024
9795476733,26,2023
9795476733,28,2024
9183664917,21,2023
9183664917,22,2024
7761097713,27,2023
7761097713,24,2024
9878978107,29,2023
9878978107,26,2024
5147254937,20,2023
5147254937,20,2024
4992571354,23,2023
4992571354,24,2024
2205362052,30,2023
2205362052,26,2024
4445346007,25,2023
4445346007,25,2024
693640209,25,2023
693640209,30,2024
9535244249,23,2023
9535244249,27,2024
6865718167,27,2023
6865718167,22,2024
5699369782,21,2023
5699369782,28,2024
3039812959,25,2023
3039812959,25,2024
5617076504,26,2023
5617076504,24,2024
4094775219,23,2023
4094775219,20,2024
4876973009,25,2023
4876973009,29,2024
4559676658,22,2023
4559676658,21,2024
9336076971,21,2023
9336076971,20,2024
3431063852,28,2023
3431063852,30,2024
5425071246,29,2023
5425071246,21,2024
1939617741,20,2023
1939617741,26,2024
5740795529,26,2023
5740795529,20,2024
4530964728,24,2023
4530964728,24,2024
6827880625,26,2023
6827880625,29,2024
2121584610,28,2023
2121584610,21,2024
4127674580,30,2023
4127674580,24,2024
2840452220,23,2023
2840452220,27,2024
474425410,26,2023
474425410,22,2024
4272641543,21,2023
4272641543,21,2024
7058392145,29,2023
7058392145,20,2024
2795736585,28,2023
2795736585,24,2024
5271868717,21,2023
5271868717,20,2024
3648648116,28,2023
3648648116,23,2024
7716086710,20,2023
7716086710,27,2024
1664969627,24,2023
1664969627,24,2024
8063174100,23,2023
8063174100,25,2024
4628038979,25,2023
4628038979,26,2024
5232498529,28,2023
5232498529,21,2024
9833212242,20,2023
9833212242,29,2024
4171914152,20,2023
4171914152,26,2024
6496647141,22,2023
6496647141,25,2024
7298262724,30,2023
7298262724,30,2024
95663233,20,2023
95663233,28,2024
6414620543,28,2023
6414620543,24,2024
4321024462,25,2023
4321024462,20,2024
3266554418,25,2023
3266554418,23,2024
7471888808,29,2023
7471888808,23,2024
7261595190,22,2023
7261595190,24,2024
7030164058,27,2023
7030164058,21,2024
5065270924,20,2023
5065270924,21,2024
3316606199,29,2023
3316606199,20,2024
1391098573,24,2023
1391098573,24,2024
8715070566,30,2023
8715070566,27,2024
6313029402,30,2023
6313029402,23,2024
7589811977,24,2023
7589811977,24,2024
404837956,28,2023
404837956,29,2024
5041807587,27,2023
5041807587,25,2024
6716211010,21,2023
6716211010,24,2024
6121718314,23,2023
6121718314,25,2024
4174997000,27,2023
4174997000,26,2024
7641608013,29,2023
7641608013,27,2024
9588948404,24,2023
9588948404,26,2024
2275208834,24,2023
2275208834,30,2024
1982212570,24,2023
1982212570,26,2024
823546323,30,2023
823546323,30,2024
9701314106,25,2023
9701314106,26,2024
4951570099,22,2023
4951570099,29,2024
6725599523,21,2023
6725599523,22,2024
7167978998,29,2023
7167978998,21,2024
8642925804,20,2023
8642925804,28,2024
8301520227,20,2023
8301520227,25,2024
1774363127,25,2023
1774363127,26,2024
7990342790,25,2023
7990342790,23,2024
8565909263,20,2023
8565909263,27,2024
4838136624,24,2023
4838136624,22,2024
6107865987,26,2023
6107865987,25,2024
2541837262,26,2023
2541837262,25,2024
9642751066,21,2023
9642751066,28,2024
5898292665,20,2023
5898292665,25,2024
3950402713,22,2023
3950402713,20,2024
5810687062,30,2023
5810687062,22,2024
3468613406,28,2023
3468613406,26,2024
9333750170,30,2023
9333750170,26,2024
5953198818,26,2023
5953198818,29,2024
8902966535,26,2023
8902966535,25,2024
1538396409,20,2023
1538396409,26,2024
8434381836,23,2023
8434381836,28,2024
9685019725,24,2023
9685019725,21,2024
1868128909,24,2023
1868128909,25,2024
8702667715,23,2023
8702667715,30,2024
5164792474,23,2023
5164792474,29,2024
1468102803,23,2023
1468102803,21,2024
5650064453,20,2023
5650064453,24,2024
4754280242,21,2023
4754280242,20,2024
328189298,23,2023
328189298,27,2024
4085091051,21,2023
4085091051,29,2024
3783846161,23,2023
3783846161,29,2024
5301220980,30,2023
5301220980,24,2024
5650306425,30,2023
5650306425,28,2024
1281109634,23,2023
1281109634,21,2024
9468532625,29,2023
9468532625,21,2024
678245533,27,2023
678245533,20,2024
3159567576,21,2023
3159567576,22,2024
7790911094,25,2023
7790911094,27,2024
8307825918,28,2023
8307825918,23,2024
6041750445,21,2023
6041750445,24,2024
6376844564,27,2023
6376844564,22,2024
9133062310,20,2023
9133062310,20,2024
7470771507,21,2023
7470771507,25,2024
7164850454,22,2023
7164850454,23,2024
4324378971,25,2023
4324378971,20,2024
7847171648,22,2023
7847171648,21,2024
3966895458,23,2023
3966895458,27,2024
8066342502,27,2023
8066342502,30,2024
8274668981,26,2023
8274668981,25,2024
6374237230,21,2023
6374237230,25,2024
4727931596,26,2023
4727931596,22,2024
2261129889,22,2023
2261129889,25,2024
1881802134,22,2023
1881802134,28,2024
5257953226,30,2023
5257953226,25,2024
4765728366,29,2023
4765728366,23,2024
2455444428,26,2023
2455444428,27,2024
7242565551,27,2023
7242565551,28,2024
8095141633,26,2023
8095141633,30,2024
211162866,26,2023
211162866,23,2024
9593726336,29,2023
9593726336,20,2024
1556050556,26,2023
1556050556,29,2024
1967267208,22,2023
1967267208,26,2024
4497596146,25,2023
4497596146,21,2024
3366007130,25,2023
3366007130,27,2024
1333733648,28,2023
1333733648,25,2024
1159281720,23,2023
1159281720,20,2024
1475203214,20,2023
1475203214,25,2024
7668453202,22,2023
7668453202,21,2024
5547463196,21,2023
5547463196,28,2024
1581314168,27,2023
1581314168,23,2024
6510746929,27,2023
6510746929,28,2024
1933610218,28,2023
1933610218,29,2024
4116692626,25,2023
4116692626,21,2024
9210178488,25,2023
9210178488,21,2024
3585728050,23,2023
3585728050,26,2024
6923932254,27,2023
6923932254,22,2024
107412870,20,2023
107412870,24,2024
5510720910,26,2023
5510720910,24,2024
8410542024,20,2023
8410542024,30,2024
5330201055,20,2023
5330201055,21,2024
1941535827,28,2023
1941535827,25,2024
6633846091,23,2023
6633846091,20,2024
7581910455,26,2023
7581910455,24,2024
8796705968,30,2023
8796705968,27,2024
3912192237,27,2023
3912192237,25,2024
5266874559,21,2023
5266874559,28,2024
8185385792,30,2023
8185385792,23,2024
181745756,23,2023
181745756,27,2024
9459098723,23,2023
9459098723,20,2024
1749701417,28,2023
1749701417,22,2024
7438187223,20,2023
7438187223,29,2024
8917152516,30,2023
8917152516,20,2024
8345458047,20,2023
8345458047,30,2024
9372052328,29,2023
9372052328,22,2024
9798642836,22,2023
9798642836,23,2024
4518865797,28,2023
4518865797,23,2024
4922660120,22,2023
4922660120,27,2024
1374881344,22,2023
1374881344,29,2024
7398138250,26,2023
7398138250,23,2024
9934792169,29,2023
9934792169,27,2024
5473456758,28,2023
5473456758,29,2024
4729088557,29,2023
4729088557,25,2024
3228052487,28,2023
3228052487,24,2024
7062558566,28,2023
7062558566,28,2024
8643323833,25,2023
8643323833,30,2024
8360879426,30,2023
8360879426,20,2024
7034248290,22,2023
7034248290,25,2024
3171933169,29,2023
3171933169,23,2024
2663520353,25,2023
2663520353,22,2024
1962525594,23,2023
1962525594,21,2024
1937273645,24,2023
1937273645,22,2024
8312110924,20,2023
8312110924,24,2024
2716310237,30,2023
2716310237,24,2024
8166976294,28,2023
8166976294,25,2024
9356114311,26,2023
9356114311,23,2024
8674978665,25,2023
8674978665,30,2024
5997615294,30,2023
5997615294,23,2024
8620127762,23,2023
8620127762,24,2024
1087712192,24,2023
1087712192,24,2024
989065142,26,2023
989065142,30,2024
154303893,24,2023
154303893,29,2024
5347880452,25,2023
5347880452,28,2024
4561554568,24,2023
4561554568,30,2024
6130098837,30,2023
6130098837,30,2024
1751009548,28,2023
1751009548,25,2024
1813496808,24,2023
1813496808,27,2024
7988315702,28,2023
7988315702,22,2024
880075413,27,2023
880075413,22,2024
1454753196,26,2023
1454753196,29,2024
2541132321,23,2023
2541132321,29,2024
5698114379,26,2023
5698114379,21,2024
2221303464,30,2023
2221303464,29,2024
4599857275,24,2023
4599857275,21,2024
1538727958,30,2023
1538727958,23,2024
9004370999,29,2023
9004370999,24,2024
1504431243,23,2023
1504431243,28,2024
6422335854,23,2023
6422335854,22,2024
8028978756,30,2023
8028978756,27,2024
2411103457,20,2023
2411103457,22,2024
2924331708,27,2023
2924331708,21,2024
